Country Name,Indicator Name,Year,Value
Small states,Sanitation Access (% of Pop.),2008,58.89345007
Small states,Sanitation Access (% of Pop.),2009,59.18599103
Small states,Sanitation Access (% of Pop.),2010,59.4813309
Small states,Sanitation Access (% of Pop.),2011,59.73635693
Small states,Sanitation Access (% of Pop.),2012,59.82231284
Small states,Sanitation Access (% of Pop.),2013,59.96104471
Small states,Sanitation Access (% of Pop.),2014,59.99257804
Small states,Sanitation Access (% of Pop.),2015,59.95265777
Solomon Islands,Sanitation Access (% of Pop.),2000,25.5
Solomon Islands,Sanitation Access (% of Pop.),2001,25.7
Solomon Islands,Sanitation Access (% of Pop.),2002,26
Solomon Islands,Sanitation Access (% of Pop.),2003,26.2
Solomon Islands,Sanitation Access (% of Pop.),2004,26.5
Solomon Islands,Sanitation Access (% of Pop.),2005,26.8
Solomon Islands,Sanitation Access (% of Pop.),2006,27.1
Solomon Islands,Sanitation Access (% of Pop.),2007,27.4
Solomon Islands,Sanitation Access (% of Pop.),2008,27.7
Solomon Islands,Sanitation Access (% of Pop.),2009,28
Solomon Islands,Sanitation Access (% of Pop.),2010,28.3
Solomon Islands,Sanitation Access (% of Pop.),2011,28.6
Solomon Islands,Sanitation Access (% of Pop.),2012,28.9
Solomon Islands,Sanitation Access (% of Pop.),2013,29.2
Solomon Islands,Sanitation Access (% of Pop.),2014,29.5
Solomon Islands,Sanitation Access (% of Pop.),2015,29.8
Somalia,Sanitation Access (% of Pop.),1993,21.2
Somalia,Sanitation Access (% of Pop.),1994,21.3
Somalia,Sanitation Access (% of Pop.),1995,21.4
Somalia,Sanitation Access (% of Pop.),1996,21.5
Somalia,Sanitation Access (% of Pop.),1997,21.6
Somalia,Sanitation Access (% of Pop.),1998,21.7
Somalia,Sanitation Access (% of Pop.),1999,21.8
Somalia,Sanitation Access (% of Pop.),2000,21.8
Somalia,Sanitation Access (% of Pop.),2001,21.9
Somalia,Sanitation Access (% of Pop.),2002,22
Somalia,Sanitation Access (% of Pop.),2003,22.1
Somalia,Sanitation Access (% of Pop.),2004,22.3
Somalia,Sanitation Access (% of Pop.),2005,22.4
Somalia,Sanitation Access (% of Pop.),2006,22.6
Somalia,Sanitation Access (% of Pop.),2007,22.7
Somalia,Sanitation Access (% of Pop.),2008,22.9
Somalia,Sanitation Access (% of Pop.),2009,23.1
Somalia,Sanitation Access (% of Pop.),2010,23.3
Somalia,Sanitation Access (% of Pop.),2011,23.5
South Africa,Sanitation Access (% of Pop.),1990,51.4
South Africa,Sanitation Access (% of Pop.),1991,51.5
South Africa,Sanitation Access (% of Pop.),1992,51.6
South Africa,Sanitation Access (% of Pop.),1993,52.3
South Africa,Sanitation Access (% of Pop.),1994,53.1
South Africa,Sanitation Access (% of Pop.),1995,53.8
South Africa,Sanitation Access (% of Pop.),1996,54.5
South Africa,Sanitation Access (% of Pop.),1997,55.1
South Africa,Sanitation Access (% of Pop.),1998,55.8
South Africa,Sanitation Access (% of Pop.),1999,56.5
South Africa,Sanitation Access (% of Pop.),2000,57.2
South Africa,Sanitation Access (% of Pop.),2001,57.8
South Africa,Sanitation Access (% of Pop.),2002,58.5
South Africa,Sanitation Access (% of Pop.),2003,59.2
South Africa,Sanitation Access (% of Pop.),2004,59.8
South Africa,Sanitation Access (% of Pop.),2005,60.4
South Africa,Sanitation Access (% of Pop.),2006,61.1
South Africa,Sanitation Access (% of Pop.),2007,61.7
South Africa,Sanitation Access (% of Pop.),2008,62.3
South Africa,Sanitation Access (% of Pop.),2009,62.9
South Africa,Sanitation Access (% of Pop.),2010,63.5
South Africa,Sanitation Access (% of Pop.),2011,64.1
South Africa,Sanitation Access (% of Pop.),2012,64.7
South Africa,Sanitation Access (% of Pop.),2013,65.3
South Africa,Sanitation Access (% of Pop.),2014,65.8
South Africa,Sanitation Access (% of Pop.),2015,66.4
South Asia,Sanitation Access (% of Pop.),1990,19.75075362
South Asia,Sanitation Access (% of Pop.),1991,20.00407366
South Asia,Sanitation Access (% of Pop.),1992,20.85607151
South Asia,Sanitation Access (% of Pop.),1993,21.77908535
South Asia,Sanitation Access (% of Pop.),1994,22.87402368
South Asia,Sanitation Access (% of Pop.),1995,23.96045592
South Asia,Sanitation Access (% of Pop.),1996,24.97544282
South Asia,Sanitation Access (% of Pop.),1997,26.07266782
South Asia,Sanitation Access (% of Pop.),1998,27.1687606
South Asia,Sanitation Access (% of Pop.),1999,28.18179762
South Asia,Sanitation Access (% of Pop.),2000,29.28281683
South Asia,Sanitation Access (% of Pop.),2001,30.35770128
South Asia,Sanitation Access (% of Pop.),2002,31.44915807
South Asia,Sanitation Access (% of Pop.),2003,32.53375893
South Asia,Sanitation Access (% of Pop.),2004,33.63078928
South Asia,Sanitation Access (% of Pop.),2005,34.71345094
South Asia,Sanitation Access (% of Pop.),2006,35.7970532
South Asia,Sanitation Access (% of Pop.),2007,36.87788566
South Asia,Sanitation Access (% of Pop.),2008,37.96374646
South Asia,Sanitation Access (% of Pop.),2009,39.05201772
South Asia,Sanitation Access (% of Pop.),2010,40.06680875
South Asia,Sanitation Access (% of Pop.),2011,41.14838848
South Asia,Sanitation Access (% of Pop.),2012,42.21140354
South Asia,Sanitation Access (% of Pop.),2013,43.29390174
South Asia,Sanitation Access (% of Pop.),2014,44.37477827
South Asia,Sanitation Access (% of Pop.),2015,44.76389626
South Sudan,Sanitation Access (% of Pop.),2011,6.6
South Sudan,Sanitation Access (% of Pop.),2012,6.6
South Sudan,Sanitation Access (% of Pop.),2013,6.7
South Sudan,Sanitation Access (% of Pop.),2014,6.7
South Sudan,Sanitation Access (% of Pop.),2015,6.7
Spain,Sanitation Access (% of Pop.),1990,99.9
Spain,Sanitation Access (% of Pop.),1991,99.9
Spain,Sanitation Access (% of Pop.),1992,99.9
Spain,Sanitation Access (% of Pop.),1993,99.9
Spain,Sanitation Access (% of Pop.),1994,99.9
Spain,Sanitation Access (% of Pop.),1995,99.9
Spain,Sanitation Access (% of Pop.),1996,99.9
Spain,Sanitation Access (% of Pop.),1997,99.9
Spain,Sanitation Access (% of Pop.),1998,99.9
Spain,Sanitation Access (% of Pop.),1999,99.9
Spain,Sanitation Access (% of Pop.),2000,99.9
Spain,Sanitation Access (% of Pop.),2001,99.9
Spain,Sanitation Access (% of Pop.),2002,99.9
Spain,Sanitation Access (% of Pop.),2003,99.9
Spain,Sanitation Access (% of Pop.),2004,99.9
Spain,Sanitation Access (% of Pop.),2005,99.9
Spain,Sanitation Access (% of Pop.),2006,99.9
Spain,Sanitation Access (% of Pop.),2007,99.9
Spain,Sanitation Access (% of Pop.),2008,99.9
Spain,Sanitation Access (% of Pop.),2009,99.9
Spain,Sanitation Access (% of Pop.),2010,99.9
Spain,Sanitation Access (% of Pop.),2011,99.9
Spain,Sanitation Access (% of Pop.),2012,99.9
Spain,Sanitation Access (% of Pop.),2013,99.9
Spain,Sanitation Access (% of Pop.),2014,99.9
Spain,Sanitation Access (% of Pop.),2015,99.9
Sri Lanka,Sanitation Access (% of Pop.),1990,70.7
Sri Lanka,Sanitation Access (% of Pop.),1991,71.8
Sri Lanka,Sanitation Access (% of Pop.),1992,72.8
Sri Lanka,Sanitation Access (% of Pop.),1993,73.9
Sri Lanka,Sanitation Access (% of Pop.),1994,74.9
Sri Lanka,Sanitation Access (% of Pop.),1995,76
Sri Lanka,Sanitation Access (% of Pop.),1996,77
Sri Lanka,Sanitation Access (% of Pop.),1997,78
Sri Lanka,Sanitation Access (% of Pop.),1998,79.1
Sri Lanka,Sanitation Access (% of Pop.),1999,80.1
Sri Lanka,Sanitation Access (% of Pop.),2000,81.2
Sri Lanka,Sanitation Access (% of Pop.),2001,82.2
Sri Lanka,Sanitation Access (% of Pop.),2002,83.3
Sri Lanka,Sanitation Access (% of Pop.),2003,84.3
Sri Lanka,Sanitation Access (% of Pop.),2004,85.4
Sri Lanka,Sanitation Access (% of Pop.),2005,86.4
Sri Lanka,Sanitation Access (% of Pop.),2006,87.5
Sri Lanka,Sanitation Access (% of Pop.),2007,88.5
Sri Lanka,Sanitation Access (% of Pop.),2008,89.6
Sri Lanka,Sanitation Access (% of Pop.),2009,90.6
Sri Lanka,Sanitation Access (% of Pop.),2010,91.7
Sri Lanka,Sanitation Access (% of Pop.),2011,92.7
Sri Lanka,Sanitation Access (% of Pop.),2012,93.8
Sri Lanka,Sanitation Access (% of Pop.),2013,94.8
Sri Lanka,Sanitation Access (% of Pop.),2014,95.1
Sri Lanka,Sanitation Access (% of Pop.),2015,95.1
St. Kitts and Nevis,Sanitation Access (% of Pop.),1995,87.3
St. Kitts and Nevis,Sanitation Access (% of Pop.),1996,87.3
St. Kitts and Nevis,Sanitation Access (% of Pop.),1997,87.3
St. Kitts and Nevis,Sanitation Access (% of Pop.),1998,87.3
St. Kitts and Nevis,Sanitation Access (% of Pop.),1999,87.3
St. Kitts and Nevis,Sanitation Access (% of Pop.),2000,87.3
St. Kitts and Nevis,Sanitation Access (% of Pop.),2001,87.3
St. Kitts and Nevis,Sanitation Access (% of Pop.),2002,87.3
St. Kitts and Nevis,Sanitation Access (% of Pop.),2003,87.3
St. Kitts and Nevis,Sanitation Access (% of Pop.),2004,87.3
St. Kitts and Nevis,Sanitation Access (% of Pop.),2005,87.3
St. Kitts and Nevis,Sanitation Access (% of Pop.),2006,87.3
St. Kitts and Nevis,Sanitation Access (% of Pop.),2007,87.3
St. Lucia,Sanitation Access (% of Pop.),1990,78.2
St. Lucia,Sanitation Access (% of Pop.),1991,78.7
St. Lucia,Sanitation Access (% of Pop.),1992,79.2
St. Lucia,Sanitation Access (% of Pop.),1993,79.7
St. Lucia,Sanitation Access (% of Pop.),1994,80.2
St. Lucia,Sanitation Access (% of Pop.),1995,80.6
St. Lucia,Sanitation Access (% of Pop.),1996,81.1
St. Lucia,Sanitation Access (% of Pop.),1997,81.6
St. Lucia,Sanitation Access (% of Pop.),1998,82.1
St. Lucia,Sanitation Access (% of Pop.),1999,82.6
St. Lucia,Sanitation Access (% of Pop.),2000,83.1
St. Lucia,Sanitation Access (% of Pop.),2001,83.6
St. Lucia,Sanitation Access (% of Pop.),2002,84.1
St. Lucia,Sanitation Access (% of Pop.),2003,84.6
St. Lucia,Sanitation Access (% of Pop.),2004,85.1
St. Lucia,Sanitation Access (% of Pop.),2005,85.7
St. Lucia,Sanitation Access (% of Pop.),2006,86.2
St. Lucia,Sanitation Access (% of Pop.),2007,86.8
St. Lucia,Sanitation Access (% of Pop.),2008,87.3
St. Lucia,Sanitation Access (% of Pop.),2009,87.9
St. Lucia,Sanitation Access (% of Pop.),2010,88.5
St. Lucia,Sanitation Access (% of Pop.),2011,89
St. Lucia,Sanitation Access (% of Pop.),2012,89.5
St. Lucia,Sanitation Access (% of Pop.),2013,90
St. Lucia,Sanitation Access (% of Pop.),2014,90.5
St. Lucia,Sanitation Access (% of Pop.),2015,90.5
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),1990,63.2
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),1991,64.2
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),1992,65.2
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),1993,66.2
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),1994,67.2
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),1995,68.2
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),1996,69.2
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),1997,70.2
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),1998,71.2
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),1999,72.2
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),2000,73.2
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),2001,74.2
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),2002,75.1
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),2003,76.1
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),2004,76.1
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),2005,76.1
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),2006,76.1
St. Vincent and the Grenadines,Sanitation Access (% of Pop.),2007,76.1
Sudan,Sanitation Access (% of Pop.),1990,26.8
Sudan,Sanitation Access (% of Pop.),1991,27.2
Sudan,Sanitation Access (% of Pop.),1992,27.4
Sudan,Sanitation Access (% of Pop.),1993,27.4
Sudan,Sanitation Access (% of Pop.),1994,27.2
Sudan,Sanitation Access (% of Pop.),1995,26.9
Sudan,Sanitation Access (% of Pop.),1996,26.6
Sudan,Sanitation Access (% of Pop.),1997,26.4
Sudan,Sanitation Access (% of Pop.),1998,26
Sudan,Sanitation Access (% of Pop.),1999,25.7
Sudan,Sanitation Access (% of Pop.),2000,25.4
Sudan,Sanitation Access (% of Pop.),2001,25.1
Sudan,Sanitation Access (% of Pop.),2002,24.8
Sudan,Sanitation Access (% of Pop.),2003,24.5
Sudan,Sanitation Access (% of Pop.),2004,24.3
Sudan,Sanitation Access (% of Pop.),2005,24
Sudan,Sanitation Access (% of Pop.),2006,23.7
Sudan,Sanitation Access (% of Pop.),2007,23.4
Sudan,Sanitation Access (% of Pop.),2008,23.1
Sudan,Sanitation Access (% of Pop.),2009,22.8
Sudan,Sanitation Access (% of Pop.),2010,22.5
Sudan,Sanitation Access (% of Pop.),2011,23.5
Sudan,Sanitation Access (% of Pop.),2012,23.5
Sudan,Sanitation Access (% of Pop.),2013,23.6
Sudan,Sanitation Access (% of Pop.),2014,23.6
Suriname,Sanitation Access (% of Pop.),1994,81.1
Suriname,Sanitation Access (% of Pop.),1995,81.1
Suriname,Sanitation Access (% of Pop.),1996,81.1
Suriname,Sanitation Access (% of Pop.),1997,81.1
Suriname,Sanitation Access (% of Pop.),1998,81.2
Suriname,Sanitation Access (% of Pop.),1999,81
Suriname,Sanitation Access (% of Pop.),2000,80.9
Suriname,Sanitation Access (% of Pop.),2001,80.8
Suriname,Sanitation Access (% of Pop.),2002,80.7
Suriname,Sanitation Access (% of Pop.),2003,80.6
Suriname,Sanitation Access (% of Pop.),2004,80.5
Suriname,Sanitation Access (% of Pop.),2005,80.3
Suriname,Sanitation Access (% of Pop.),2006,80.2
Suriname,Sanitation Access (% of Pop.),2007,80
Suriname,Sanitation Access (% of Pop.),2008,79.9
Suriname,Sanitation Access (% of Pop.),2009,79.7
Suriname,Sanitation Access (% of Pop.),2010,79.6
Suriname,Sanitation Access (% of Pop.),2011,79.4
Suriname,Sanitation Access (% of Pop.),2012,79.3
Suriname,Sanitation Access (% of Pop.),2013,79.2
Suriname,Sanitation Access (% of Pop.),2014,79.2
Suriname,Sanitation Access (% of Pop.),2015,79.2
Swaziland,Sanitation Access (% of Pop.),1990,48.5
Swaziland,Sanitation Access (% of Pop.),1991,48.5
Swaziland,Sanitation Access (% of Pop.),1992,48.5
Swaziland,Sanitation Access (% of Pop.),1993,48.5
Swaziland,Sanitation Access (% of Pop.),1994,49
Swaziland,Sanitation Access (% of Pop.),1995,49.5
Swaziland,Sanitation Access (% of Pop.),1996,50
Swaziland,Sanitation Access (% of Pop.),1997,50.4
Swaziland,Sanitation Access (% of Pop.),1998,50.9
Swaziland,Sanitation Access (% of Pop.),1999,51.4
Swaziland,Sanitation Access (% of Pop.),2000,51.8
Swaziland,Sanitation Access (% of Pop.),2001,52.3
Swaziland,Sanitation Access (% of Pop.),2002,52.7
Swaziland,Sanitation Access (% of Pop.),2003,53.2
Swaziland,Sanitation Access (% of Pop.),2004,53.7
Swaziland,Sanitation Access (% of Pop.),2005,54.1
Swaziland,Sanitation Access (% of Pop.),2006,54.6
Swaziland,Sanitation Access (% of Pop.),2007,55.1
Swaziland,Sanitation Access (% of Pop.),2008,55.6
Swaziland,Sanitation Access (% of Pop.),2009,56
Swaziland,Sanitation Access (% of Pop.),2010,56.5
Swaziland,Sanitation Access (% of Pop.),2011,57
Swaziland,Sanitation Access (% of Pop.),2012,57.5
Swaziland,Sanitation Access (% of Pop.),2013,57.5
Swaziland,Sanitation Access (% of Pop.),2014,57.5
Swaziland,Sanitation Access (% of Pop.),2015,57.5
Sweden,Sanitation Access (% of Pop.),1990,99.3
Sweden,Sanitation Access (% of Pop.),1991,99.3
Sweden,Sanitation Access (% of Pop.),1992,99.3
Sweden,Sanitation Access (% of Pop.),1993,99.3
Sweden,Sanitation Access (% of Pop.),1994,99.3
Sweden,Sanitation Access (% of Pop.),1995,99.3
Sweden,Sanitation Access (% of Pop.),1996,99.3
Sweden,Sanitation Access (% of Pop.),1997,99.3
Sweden,Sanitation Access (% of Pop.),1998,99.3
Sweden,Sanitation Access (% of Pop.),1999,99.3
Sweden,Sanitation Access (% of Pop.),2000,99.3
Sweden,Sanitation Access (% of Pop.),2001,99.3
Sweden,Sanitation Access (% of Pop.),2002,99.3
Sweden,Sanitation Access (% of Pop.),2003,99.3
Sweden,Sanitation Access (% of Pop.),2004,99.3
Sweden,Sanitation Access (% of Pop.),2005,99.3
Sweden,Sanitation Access (% of Pop.),2006,99.3
Sweden,Sanitation Access (% of Pop.),2007,99.3
Sweden,Sanitation Access (% of Pop.),2008,99.3
Sweden,Sanitation Access (% of Pop.),2009,99.3
Sweden,Sanitation Access (% of Pop.),2010,99.3
Sweden,Sanitation Access (% of Pop.),2011,99.3
Sweden,Sanitation Access (% of Pop.),2012,99.3
Sweden,Sanitation Access (% of Pop.),2013,99.3
Sweden,Sanitation Access (% of Pop.),2014,99.3
Sweden,Sanitation Access (% of Pop.),2015,99.3
Switzerland,Sanitation Access (% of Pop.),1990,99.9
Switzerland,Sanitation Access (% of Pop.),1991,99.9
Switzerland,Sanitation Access (% of Pop.),1992,99.9
Switzerland,Sanitation Access (% of Pop.),1993,99.9
Switzerland,Sanitation Access (% of Pop.),1994,99.9
Switzerland,Sanitation Access (% of Pop.),1995,99.9
Switzerland,Sanitation Access (% of Pop.),1996,99.9
Switzerland,Sanitation Access (% of Pop.),1997,99.9
Switzerland,Sanitation Access (% of Pop.),1998,99.9
Switzerland,Sanitation Access (% of Pop.),1999,99.9
Switzerland,Sanitation Access (% of Pop.),2000,99.9
Switzerland,Sanitation Access (% of Pop.),2001,99.9
Switzerland,Sanitation Access (% of Pop.),2002,99.9
Switzerland,Sanitation Access (% of Pop.),2003,99.9
Switzerland,Sanitation Access (% of Pop.),2004,99.9
Switzerland,Sanitation Access (% of Pop.),2005,99.9
Switzerland,Sanitation Access (% of Pop.),2006,99.9
Switzerland,Sanitation Access (% of Pop.),2007,99.9
Switzerland,Sanitation Access (% of Pop.),2008,99.9
Switzerland,Sanitation Access (% of Pop.),2009,99.9
Switzerland,Sanitation Access (% of Pop.),2010,99.9
Switzerland,Sanitation Access (% of Pop.),2011,99.9
Switzerland,Sanitation Access (% of Pop.),2012,99.9
Switzerland,Sanitation Access (% of Pop.),2013,99.9
Switzerland,Sanitation Access (% of Pop.),2014,99.9
Switzerland,Sanitation Access (% of Pop.),2015,99.9
Syrian Arab Republic,Sanitation Access (% of Pop.),1990,84.5
Syrian Arab Republic,Sanitation Access (% of Pop.),1991,84.6
Syrian Arab Republic,Sanitation Access (% of Pop.),1992,84.6
Syrian Arab Republic,Sanitation Access (% of Pop.),1993,84.7
Syrian Arab Republic,Sanitation Access (% of Pop.),1994,84.7
Syrian Arab Republic,Sanitation Access (% of Pop.),1995,85.4
Syrian Arab Republic,Sanitation Access (% of Pop.),1996,86
Syrian Arab Republic,Sanitation Access (% of Pop.),1997,86.7
Syrian Arab Republic,Sanitation Access (% of Pop.),1998,87.4
Syrian Arab Republic,Sanitation Access (% of Pop.),1999,88
Syrian Arab Republic,Sanitation Access (% of Pop.),2000,88.6
Syrian Arab Republic,Sanitation Access (% of Pop.),2001,89.3
Syrian Arab Republic,Sanitation Access (% of Pop.),2002,89.9
Syrian Arab Republic,Sanitation Access (% of Pop.),2003,90.5
Syrian Arab Republic,Sanitation Access (% of Pop.),2004,91.1
Syrian Arab Republic,Sanitation Access (% of Pop.),2005,91.7
Syrian Arab Republic,Sanitation Access (% of Pop.),2006,92.3
Syrian Arab Republic,Sanitation Access (% of Pop.),2007,92.9
Syrian Arab Republic,Sanitation Access (% of Pop.),2008,93.5
Syrian Arab Republic,Sanitation Access (% of Pop.),2009,94
Syrian Arab Republic,Sanitation Access (% of Pop.),2010,94.6
Syrian Arab Republic,Sanitation Access (% of Pop.),2011,95.2
Syrian Arab Republic,Sanitation Access (% of Pop.),2012,95.7
Syrian Arab Republic,Sanitation Access (% of Pop.),2013,95.7
Syrian Arab Republic,Sanitation Access (% of Pop.),2014,95.7
Syrian Arab Republic,Sanitation Access (% of Pop.),2015,95.7
Tajikistan,Sanitation Access (% of Pop.),1993,89.5
Tajikistan,Sanitation Access (% of Pop.),1994,89.5
Tajikistan,Sanitation Access (% of Pop.),1995,89.5
Tajikistan,Sanitation Access (% of Pop.),1996,89.5
Tajikistan,Sanitation Access (% of Pop.),1997,89.5
Tajikistan,Sanitation Access (% of Pop.),1998,89.8
Tajikistan,Sanitation Access (% of Pop.),1999,90.1
Tajikistan,Sanitation Access (% of Pop.),2000,90.4
Tajikistan,Sanitation Access (% of Pop.),2001,90.7
Tajikistan,Sanitation Access (% of Pop.),2002,91.1
Tajikistan,Sanitation Access (% of Pop.),2003,91.4
Tajikistan,Sanitation Access (% of Pop.),2004,91.7
Tajikistan,Sanitation Access (% of Pop.),2005,92.1
Tajikistan,Sanitation Access (% of Pop.),2006,92.4
Tajikistan,Sanitation Access (% of Pop.),2007,92.7
Tajikistan,Sanitation Access (% of Pop.),2008,93
Tajikistan,Sanitation Access (% of Pop.),2009,93.4
Tajikistan,Sanitation Access (% of Pop.),2010,93.7
Tajikistan,Sanitation Access (% of Pop.),2011,94
Tajikistan,Sanitation Access (% of Pop.),2012,94.4
Tajikistan,Sanitation Access (% of Pop.),2013,94.7
Tajikistan,Sanitation Access (% of Pop.),2014,95
Tajikistan,Sanitation Access (% of Pop.),2015,95
Tanzania,Sanitation Access (% of Pop.),1990,6.5
Tanzania,Sanitation Access (% of Pop.),1991,6.8
Tanzania,Sanitation Access (% of Pop.),1992,7
Tanzania,Sanitation Access (% of Pop.),1993,7.3
Tanzania,Sanitation Access (% of Pop.),1994,7.5
Tanzania,Sanitation Access (% of Pop.),1995,7.8
Tanzania,Sanitation Access (% of Pop.),1996,8.1
Tanzania,Sanitation Access (% of Pop.),1997,8.4
Tanzania,Sanitation Access (% of Pop.),1998,8.7
Tanzania,Sanitation Access (% of Pop.),1999,9
Tanzania,Sanitation Access (% of Pop.),2000,9.3
Tanzania,Sanitation Access (% of Pop.),2001,9.6
Tanzania,Sanitation Access (% of Pop.),2002,9.9
Tanzania,Sanitation Access (% of Pop.),2003,10.2
Tanzania,Sanitation Access (% of Pop.),2004,10.6
Tanzania,Sanitation Access (% of Pop.),2005,11
Tanzania,Sanitation Access (% of Pop.),2006,11.4
Tanzania,Sanitation Access (% of Pop.),2007,11.8
Tanzania,Sanitation Access (% of Pop.),2008,12.2
Tanzania,Sanitation Access (% of Pop.),2009,12.6
Tanzania,Sanitation Access (% of Pop.),2010,13.1
Tanzania,Sanitation Access (% of Pop.),2011,13.6
Tanzania,Sanitation Access (% of Pop.),2012,14
Tanzania,Sanitation Access (% of Pop.),2013,14.5
Tanzania,Sanitation Access (% of Pop.),2014,15
Tanzania,Sanitation Access (% of Pop.),2015,15.6
Thailand,Sanitation Access (% of Pop.),1990,86.9
Thailand,Sanitation Access (% of Pop.),1991,87.3
Thailand,Sanitation Access (% of Pop.),1992,87.8
Thailand,Sanitation Access (% of Pop.),1993,88.2
Thailand,Sanitation Access (% of Pop.),1994,88.7
Thailand,Sanitation Access (% of Pop.),1995,89.1
Thailand,Sanitation Access (% of Pop.),1996,89.6
Thailand,Sanitation Access (% of Pop.),1997,90
Thailand,Sanitation Access (% of Pop.),1998,90.5
Thailand,Sanitation Access (% of Pop.),1999,90.9
Thailand,Sanitation Access (% of Pop.),2000,91.3
Thailand,Sanitation Access (% of Pop.),2001,91.7
Thailand,Sanitation Access (% of Pop.),2002,92.1
Thailand,Sanitation Access (% of Pop.),2003,92.5
Thailand,Sanitation Access (% of Pop.),2004,92.8
Thailand,Sanitation Access (% of Pop.),2005,93.2
Thailand,Sanitation Access (% of Pop.),2006,93.5
Thailand,Sanitation Access (% of Pop.),2007,93.5
Thailand,Sanitation Access (% of Pop.),2008,93.5
Thailand,Sanitation Access (% of Pop.),2009,93.4
Thailand,Sanitation Access (% of Pop.),2010,93.3
Thailand,Sanitation Access (% of Pop.),2011,93.3
Thailand,Sanitation Access (% of Pop.),2012,93.2
Thailand,Sanitation Access (% of Pop.),2013,93.1
Thailand,Sanitation Access (% of Pop.),2014,93
Thailand,Sanitation Access (% of Pop.),2015,93
Timor-Leste,Sanitation Access (% of Pop.),1995,37.1
Timor-Leste,Sanitation Access (% of Pop.),1996,37.1
Timor-Leste,Sanitation Access (% of Pop.),1997,37.2
Timor-Leste,Sanitation Access (% of Pop.),1998,37.3
Timor-Leste,Sanitation Access (% of Pop.),1999,37.3
Timor-Leste,Sanitation Access (% of Pop.),2000,37.4
Timor-Leste,Sanitation Access (% of Pop.),2001,37.4
Timor-Leste,Sanitation Access (% of Pop.),2002,37.5
Timor-Leste,Sanitation Access (% of Pop.),2003,37.6
Timor-Leste,Sanitation Access (% of Pop.),2004,37.7
Timor-Leste,Sanitation Access (% of Pop.),2005,37.8
Timor-Leste,Sanitation Access (% of Pop.),2006,38
Timor-Leste,Sanitation Access (% of Pop.),2007,38.3
Timor-Leste,Sanitation Access (% of Pop.),2008,38.5
Timor-Leste,Sanitation Access (% of Pop.),2009,38.8
Timor-Leste,Sanitation Access (% of Pop.),2010,39.1
Timor-Leste,Sanitation Access (% of Pop.),2011,39.5
Timor-Leste,Sanitation Access (% of Pop.),2012,39.8
Timor-Leste,Sanitation Access (% of Pop.),2013,40.1
Timor-Leste,Sanitation Access (% of Pop.),2014,40.4
Timor-Leste,Sanitation Access (% of Pop.),2015,40.6
Togo,Sanitation Access (% of Pop.),1990,11.6
Togo,Sanitation Access (% of Pop.),1991,11.6
Togo,Sanitation Access (% of Pop.),1992,11.5
Togo,Sanitation Access (% of Pop.),1993,11.5
Togo,Sanitation Access (% of Pop.),1994,11.5
Togo,Sanitation Access (% of Pop.),1995,11.5
Togo,Sanitation Access (% of Pop.),1996,11.5
Togo,Sanitation Access (% of Pop.),1997,11.4
Togo,Sanitation Access (% of Pop.),1998,11.4
Togo,Sanitation Access (% of Pop.),1999,11.4
Togo,Sanitation Access (% of Pop.),2000,11.4
Togo,Sanitation Access (% of Pop.),2001,11.4
Togo,Sanitation Access (% of Pop.),2002,11.4
Togo,Sanitation Access (% of Pop.),2003,11.4
Togo,Sanitation Access (% of Pop.),2004,11.4
Togo,Sanitation Access (% of Pop.),2005,11.4
Togo,Sanitation Access (% of Pop.),2006,11.4
Togo,Sanitation Access (% of Pop.),2007,11.4
Togo,Sanitation Access (% of Pop.),2008,11.5
Togo,Sanitation Access (% of Pop.),2009,11.5
Togo,Sanitation Access (% of Pop.),2010,11.5
Togo,Sanitation Access (% of Pop.),2011,11.5
Togo,Sanitation Access (% of Pop.),2012,11.5
Togo,Sanitation Access (% of Pop.),2013,11.6
Togo,Sanitation Access (% of Pop.),2014,11.6
Togo,Sanitation Access (% of Pop.),2015,11.6
Tonga,Sanitation Access (% of Pop.),1990,94.4
Tonga,Sanitation Access (% of Pop.),1991,94.2
Tonga,Sanitation Access (% of Pop.),1992,94.1
Tonga,Sanitation Access (% of Pop.),1993,94
Tonga,Sanitation Access (% of Pop.),1994,93.8
Tonga,Sanitation Access (% of Pop.),1995,93.7
Tonga,Sanitation Access (% of Pop.),1996,93.5
Tonga,Sanitation Access (% of Pop.),1997,93.4
Tonga,Sanitation Access (% of Pop.),1998,93.2
